Match ID,Date,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,Team 1 Recent Form,Team 2 Recent Form,Team 1 Win Rate,Team 2 Win Rate
223,2024-04-23 17:00:00,10,3,9,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,Lotus,Sentinels,Evil Geniuses,3.6666666666666665,-5.285714285714286,0.6170212765957447,0.3333333333333333
223,2024-04-23 17:00:00,10,1,11,2,0,-2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,Bind,Sentinels,Evil Geniuses,3.6666666666666665,-5.285714285714286,0.6170212765957447,0.3333333333333333
223,2024-04-23 17:00:00,6,4,7,6,0,-3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,Sunset,Sentinels,Evil Geniuses,3.6666666666666665,-5.285714285714286,0.6170212765957447,0.3333333333333333
224,2024-04-23 20:30:00,7,6,4,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Split,NRG Esports,MIBR,2.0,-3.2857142857142856,0.6923076923076923,0.4375
224,2024-04-23 20:30:00,4,9,3,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Breeze,NRG Esports,MIBR,2.0,-3.2857142857142856,0.6923076923076923,0.4375
225,2024-04-24 17:00:00,2,4,3,10,0,-7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Breeze,G2 Esports,LEVIATÁN,4.333333333333333,2.857142857142857,0.5789473684210527,0.5625
225,2024-04-24 17:00:00,7,6,6,2,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Icebox,G2 Esports,LEVIATÁN,4.333333333333333,2.857142857142857,0.5789473684210527,0.5625
225,2024-04-24 17:00:00,4,5,7,6,0,-4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Lotus,G2 Esports,LEVIATÁN,4.333333333333333,2.857142857142857,0.5789473684210527,0.5625
226,2024-04-24 20:15:00,8,5,7,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,Split,KRÜ Esports,LOUD,4.857142857142857,-4.571428571428571,0.5833333333333334,0.5
226,2024-04-24 20:15:00,6,7,5,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,Ascent,KRÜ Esports,LOUD,4.857142857142857,-4.571428571428571,0.5833333333333334,0.5
227,2024-04-27 17:00:00,6,7,5,4,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Icebox,G2 Esports,MIBR,0.7142857142857143,-7.0,0.5454545454545454,0.3888888888888889
227,2024-04-27 17:00:00,11,2,2,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Bind,G2 Esports,MIBR,0.7142857142857143,-7.0,0.5454545454545454,0.3888888888888889
228,2024-04-27 19:05:00,5,2,10,3,0,-6,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,Lotus,Sentinels,LOUD,1.4285714285714286,-5.0,0.6,0.46875
228,2024-04-27 19:05:00,3,5,7,6,0,-5,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,Icebox,Sentinels,LOUD,1.4285714285714286,-5.0,0.6,0.46875
229,2024-04-28 17:00:00,2,0,12,1,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ascent,Cloud9,FURIA,1.0,-6.571428571428571,0.4444444444444444,0.09090909090909091
229,2024-04-28 17:00:00,4,9,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Lotus,Cloud9,FURIA,1.0,-6.571428571428571,0.4444444444444444,0.09090909090909091
229,2024-04-28 17:00:00,5,8,4,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bind,Cloud9,FURIA,1.0,-6.571428571428571,0.4444444444444444,0.09090909090909091
230,2024-04-28 19:55:00,2,4,3,10,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Ascent,NRG Esports,Evil Geniuses,2.0,-2.5,0.7333333333333333,0.4
230,2024-04-28 19:55:00,6,6,6,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Lotus,NRG Esports,Evil Geniuses,2.0,-2.5,0.7333333333333333,0.4
230,2024-04-28 19:55:00,6,5,7,6,0,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Sunset,NRG Esports,Evil Geniuses,2.0,-2.5,0.7333333333333333,0.4
231,2024-04-29 17:00:00,7,6,2,5,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,Sunset,KRÜ Esports,100 Thieves,5.666666666666667,2.0,0.6428571428571429,0.5
231,2024-04-29 17:00:00,4,7,5,8,0,-2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Breeze,KRÜ Esports,100 Thieves,5.666666666666667,2.0,0.6428571428571429,0.5
231,2024-04-29 17:00:00,6,7,2,6,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,Split,KRÜ Esports,100 Thieves,5.666666666666667,2.0,0.6428571428571429,0.5
232,2024-05-03 20:00:00,5,8,4,1,0,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,Split,Sentinels,FURIA,0.42857142857142855,-5.714285714285714,0.5769230769230769,0.14285714285714285
232,2024-05-03 20:00:00,5,8,4,5,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Icebox,Sentinels,FURIA,0.42857142857142855,-5.714285714285714,0.5769230769230769,0.14285714285714285
233,2024-05-04 17:00:00,7,1,8,5,0,-5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Split,NRG Esports,100 Thieves,-1.5714285714285714,1.8571428571428572,0.6666666666666666,0.4666666666666667
233,2024-05-04 17:00:00,4,3,5,8,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Bind,NRG Esports,100 Thieves,-1.5714285714285714,1.8571428571428572,0.6666666666666666,0.4666666666666667
234,2024-05-04 19:20:00,3,1,4,9,0,-9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,Ascent,KRÜ Esports,LEVIATÁN,4.428571428571429,4.0,0.6470588235294118,0.5789473684210527
234,2024-05-04 19:20:00,4,8,4,8,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,Breeze,KRÜ Esports,LEVIATÁN,4.428571428571429,4.0,0.6470588235294118,0.5789473684210527
234,2024-05-04 19:20:00,6,4,7,6,0,-3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,Lotus,KRÜ Esports,LEVIATÁN,4.428571428571429,4.0,0.6470588235294118,0.5789473684210527
235,2024-05-05 17:00:00,3,9,3,9,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Icebox,Cloud9,MIBR,0.25,-7.333333333333333,0.47619047619047616,0.35
235,2024-05-05 17:00:00,8,5,5,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Sunset,Cloud9,MIBR,0.25,-7.333333333333333,0.47619047619047616,0.35
236,2024-05-05 19:35:00,6,5,7,6,0,-2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Bind,G2 Esports,LOUD,4.0,-1.4285714285714286,0.5833333333333334,0.5
236,2024-05-05 19:35:00,3,1,4,9,0,-9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Icebox,G2 Esports,LOUD,4.0,-1.4285714285714286,0.5833333333333334,0.5
237,2024-05-08 17:00:00,1,5,7,6,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Lotus,Cloud9,G2 Esports,-0.42857142857142855,-0.42857142857142855,0.5217391304347826,0.5384615384615384
237,2024-05-08 17:00:00,7,5,7,5,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Ascent,Cloud9,G2 Esports,-0.42857142857142855,-0.42857142857142855,0.5217391304347826,0.5384615384615384
238,2024-05-08 19:25:00,5,8,4,2,0,7,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,Bind,100 Thieves,LOUD,2.142857142857143,2.0,0.5294117647058824,0.5277777777777778
238,2024-05-08 19:25:00,3,10,2,2,0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,Icebox,100 Thieves,LOUD,2.142857142857143,2.0,0.5294117647058824,0.5277777777777778
239,2024-05-09 17:00:00,4,1,5,8,0,-8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Icebox,KRÜ Esports,G2 Esports,1.125,2.0,0.6,0.5714285714285714
239,2024-05-09 17:00:00,2,6,6,7,0,-5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Ascent,KRÜ Esports,G2 Esports,1.125,2.0,0.6,0.5714285714285714
240,2024-05-09 19:05:00,3,0,4,9,0,-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Bind,LEVIATÁN,100 Thieves,4.25,2.5714285714285716,0.5909090909090909,0.5789473684210527
240,2024-05-09 19:05:00,8,4,8,4,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Sunset,LEVIATÁN,100 Thieves,4.25,2.5714285714285716,0.5909090909090909,0.5789473684210527
240,2024-05-09 19:05:00,6,4,7,6,0,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Icebox,LEVIATÁN,100 Thieves,4.25,2.5714285714285716,0.5909090909090909,0.5789473684210527
241,2024-05-10 17:00:00,5,0,6,7,0,-8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Ascent,G2 Esports,100 Thieves,1.8333333333333333,5.428571428571429,0.6,0.5909090909090909
241,2024-05-10 17:00:00,7,6,6,2,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Bind,G2 Esports,100 Thieves,1.8333333333333333,5.428571428571429,0.6,0.5909090909090909
241,2024-05-10 17:00:00,3,8,4,9,0,-2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Split,G2 Esports,100 Thieves,1.8333333333333333,5.428571428571429,0.6,0.5909090909090909
242,2024-05-10 20:00:00,7,6,1,5,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,Lotus,KRÜ Esports,LEVIATÁN,-1.75,0.5555555555555556,0.5454545454545454,0.56
242,2024-05-10 20:00:00,4,7,5,8,0,-2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,Icebox,KRÜ Esports,LEVIATÁN,-1.75,0.5555555555555556,0.5454545454545454,0.56
242,2024-05-10 20:00:00,7,1,8,5,0,-5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,Sunset,KRÜ Esports,LEVIATÁN,-1.75,0.5555555555555556,0.5454545454545454,0.56
243,2024-05-11 17:00:00,6,6,6,6,1,-2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Bind,G2 Esports,LEVIATÁN,2.4285714285714284,-0.1111111111111111,0.5757575757575758,0.5714285714285714
243,2024-05-11 17:00:00,4,9,3,4,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Breeze,G2 Esports,LEVIATÁN,2.4285714285714284,-0.1111111111111111,0.5757575757575758,0.5714285714285714
243,2024-05-11 17:00:00,6,6,6,6,1,-2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Icebox,G2 Esports,LEVIATÁN,2.4285714285714284,-0.1111111111111111,0.5757575757575758,0.5714285714285714
243,2024-05-11 17:00:00,8,5,6,4,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Lotus,G2 Esports,LEVIATÁN,2.4285714285714284,-0.1111111111111111,0.5757575757575758,0.5714285714285714
243,2024-05-11 17:00:00,5,8,4,7,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Ascent,G2 Esports,LEVIATÁN,2.4285714285714284,-0.1111111111111111,0.5757575757575758,0.5714285714285714
244,2024-05-12 17:00:00,4,9,1,8,0,4,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,Bind,100 Thieves,G2 Esports,4.0,1.5,0.6,0.5789473684210527
244,2024-05-12 17:00:00,7,6,6,1,0,6,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,Breeze,100 Thieves,G2 Esports,4.0,1.5,0.6,0.5789473684210527
244,2024-05-12 17:00:00,5,8,4,4,0,5,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,Sunset,100 Thieves,G2 Esports,4.0,1.5,0.6,0.5789473684210527
245,2024-05-23 04:00:00,6,7,5,3,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,Breeze,G2 Esports,T1,-1.1818181818181819,-3.75,0.5365853658536586,0.4375
245,2024-05-23 04:00:00,0,1,11,2,0,-12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,Icebox,G2 Esports,T1,-1.1818181818181819,-3.75,0.5365853658536586,0.4375
245,2024-05-23 04:00:00,3,9,3,9,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,Lotus,G2 Esports,T1,-1.1818181818181819,-3.75,0.5365853658536586,0.4375
246,2024-05-23 07:10:00,9,4,4,3,0,6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,Sunset,FunPlus Phoenix,FUT Esports,1.125,-0.125,0.6285714285714286,0.5357142857142857
246,2024-05-23 07:10:00,8,4,8,4,1,-2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,Lotus,FunPlus Phoenix,FUT Esports,1.125,-0.125,0.6285714285714286,0.5357142857142857
246,2024-05-23 07:10:00,9,4,8,2,0,3,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,Icebox,FunPlus Phoenix,FUT Esports,1.125,-0.125,0.6285714285714286,0.5357142857142857
247,2024-05-24 04:00:00,2,5,7,6,0,-6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,Icebox,Gen.G,LEVIATÁN,1.4545454545454546,-1.6363636363636365,0.6307692307692307,0.5454545454545454
247,2024-05-24 04:00:00,6,7,5,0,0,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,Lotus,Gen.G,LEVIATÁN,1.4545454545454546,-1.6363636363636365,0.6307692307692307,0.5454545454545454
247,2024-05-24 04:00:00,8,5,3,4,0,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,Breeze,Gen.G,LEVIATÁN,1.4545454545454546,-1.6363636363636365,0.6307692307692307,0.5454545454545454
248,2024-05-24 07:00:00,5,8,4,1,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,Icebox,Team Heretics,Dragon Ranger Gaming,0.6666666666666666,-2.111111111111111,0.6153846153846154,0.5
248,2024-05-24 07:00:00,7,6,0,5,0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,Sunset,Team Heretics,Dragon Ranger Gaming,0.6666666666666666,-2.111111111111111,0.6153846153846154,0.5
249,2024-05-25 04:00:00,10,2,10,2,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,Lotus,FunPlus Phoenix,Gen.G,0.8888888888888888,2.0,0.631578947368421,0.6323529411764706
249,2024-05-25 04:00:00,1,6,6,7,0,-6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,Sunset,FunPlus Phoenix,Gen.G,0.8888888888888888,2.0,0.631578947368421,0.6323529411764706
249,2024-05-25 04:00:00,4,7,5,8,0,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,Ascent,FunPlus Phoenix,Gen.G,0.8888888888888888,2.0,0.631578947368421,0.6323529411764706
250,2024-05-25 07:40:00,4,5,5,8,0,-4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Lotus,G2 Esports,Team Heretics,-1.1818181818181819,1.8888888888888888,0.5454545454545454,0.6341463414634146
250,2024-05-25 07:40:00,9,4,3,3,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Bind,G2 Esports,Team Heretics,-1.1818181818181819,1.8888888888888888,0.5454545454545454,0.6341463414634146
250,2024-05-25 07:40:00,9,4,5,3,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,Split,G2 Esports,Team Heretics,-1.1818181818181819,1.8888888888888888,0.5454545454545454,0.6341463414634146
251,2024-05-26 04:00:00,4,9,3,6,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,Breeze,LEVIATÁN,T1,-1.3636363636363635,-3.75,0.5277777777777778,0.42857142857142855
251,2024-05-26 04:00:00,3,10,2,5,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,Sunset,LEVIATÁN,T1,-1.3636363636363635,-3.75,0.5277777777777778,0.42857142857142855
252,2024-05-26 06:10:00,6,4,8,5,0,-3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,Bind,Dragon Ranger Gaming,FUT Esports,-2.3333333333333335,-0.3333333333333333,0.4722222222222222,0.5161290322580645
252,2024-05-26 06:10:00,5,7,5,7,1,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,Ascent,Dragon Ranger Gaming,FUT Esports,-2.3333333333333335,-0.3333333333333333,0.4722222222222222,0.5161290322580645
253,2024-05-27 04:00:00,2,2,10,3,0,-9,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,Sunset,FunPlus Phoenix,Team Heretics,-0.3,-0.2,0.6097560975609756,0.6136363636363636
253,2024-05-27 04:00:00,8,5,2,4,0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,Lotus,FunPlus Phoenix,Team Heretics,-0.3,-0.2,0.6097560975609756,0.6136363636363636
253,2024-05-27 04:00:00,10,2,10,2,1,-2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,Icebox,FunPlus Phoenix,Team Heretics,-0.3,-0.2,0.6097560975609756,0.6136363636363636
254,2024-05-27 07:35:00,11,2,0,1,0,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,Sunset,FUT Esports,LEVIATÁN,-1.2222222222222223,-0.5,0.5454545454545454,0.5526315789473685
254,2024-05-27 07:35:00,6,5,7,6,0,-2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,Lotus,FUT Esports,LEVIATÁN,-1.2222222222222223,-0.5,0.5454545454545454,0.5526315789473685
254,2024-05-27 07:35:00,6,7,5,6,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,Bind,FUT Esports,LEVIATÁN,-1.2222222222222223,-0.5,0.5454545454545454,0.5526315789473685
255,2024-05-30 04:00:00,2,11,1,1,0,11,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,Icebox,100 Thieves,FUT Esports,3.4444444444444446,1.25,0.6428571428571429,0.5555555555555556
255,2024-05-30 04:00:00,5,8,4,1,0,8,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,Bind,100 Thieves,FUT Esports,3.4444444444444446,1.25,0.6428571428571429,0.5555555555555556
256,2024-05-30 06:00:00,4,9,3,7,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,Lotus,FNATIC,Gen.G,0.7272727272727273,1.0,0.5588235294117647,0.6338028169014085
256,2024-05-30 06:00:00,6,4,7,6,0,-3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,Bind,FNATIC,Gen.G,0.7272727272727273,1.0,0.5588235294117647,0.6338028169014085
256,2024-05-30 06:00:00,7,4,8,5,0,-2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,Breeze,FNATIC,Gen.G,0.7272727272727273,1.0,0.5588235294117647,0.6338028169014085
257,2024-05-31 04:00:00,11,2,6,1,0,6,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,Split,Paper Rex,G2 Esports,3.2,-1.3333333333333333,0.6,0.5531914893617021
257,2024-05-31 04:00:00,4,6,6,7,0,-3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,Lotus,Paper Rex,G2 Esports,3.2,-1.3333333333333333,0.6,0.5531914893617021
257,2024-05-31 04:00:00,3,2,10,3,0,-8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,Bind,Paper Rex,G2 Esports,3.2,-1.3333333333333333,0.6,0.5531914893617021
258,2024-05-31 07:00:00,4,2,5,8,0,-7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,Sunset,EDward Gaming,Team Heretics,0.8,1.5,0.6744186046511628,0.6170212765957447
258,2024-05-31 07:00:00,2,1,3,10,0,-10,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,Split,EDward Gaming,Team Heretics,0.8,1.5,0.6744186046511628,0.6170212765957447
259,2024-06-01 04:00:00,5,0,6,7,0,-8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,Split,FUT Esports,FNATIC,-0.2857142857142857,1.4166666666666667,0.5263157894736842,0.5405405405405406
259,2024-06-01 04:00:00,9,4,5,3,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Lotus,FUT Esports,FNATIC,-0.2857142857142857,1.4166666666666667,0.5263157894736842,0.5405405405405406
259,2024-06-01 04:00:00,4,9,3,0,0,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Ascent,FUT Esports,FNATIC,-0.2857142857142857,1.4166666666666667,0.5263157894736842,0.5405405405405406
260,2024-06-01 07:00:00,6,7,5,6,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,Bind,Paper Rex,EDward Gaming,1.6,-0.4,0.5849056603773585,0.6444444444444445
260,2024-06-01 07:00:00,5,8,4,2,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,Sunset,Paper Rex,EDward Gaming,1.6,-0.4,0.5849056603773585,0.6444444444444445
261,2024-06-02 04:00:00,3,7,4,9,0,-3,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,Icebox,100 Thieves,Gen.G,4.875,1.7777777777777777,0.6666666666666666,0.6351351351351351
261,2024-06-02 04:00:00,4,6,6,7,0,-3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,Ascent,100 Thieves,Gen.G,4.875,1.7777777777777777,0.6666666666666666,0.6351351351351351
262,2024-06-02 06:15:00,2,5,3,10,0,-6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Icebox,G2 Esports,Team Heretics,0.8888888888888888,1.625,0.56,0.6326530612244898
262,2024-06-02 06:15:00,2,11,1,10,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Ascent,G2 Esports,Team Heretics,0.8888888888888888,1.625,0.56,0.6326530612244898
262,2024-06-02 06:15:00,5,8,4,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Lotus,G2 Esports,Team Heretics,0.8888888888888888,1.625,0.56,0.6326530612244898
263,2024-06-03 04:00:00,8,5,1,4,0,8,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,Breeze,100 Thieves,Paper Rex,4.0,0.7,0.625,0.6
263,2024-06-03 04:00:00,6,4,8,5,0,-3,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,Sunset,100 Thieves,Paper Rex,4.0,0.7,0.625,0.6
263,2024-06-03 04:00:00,5,7,5,7,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,Icebox,100 Thieves,Paper Rex,4.0,0.7,0.625,0.6
264,2024-06-03 07:10:00,7,6,6,1,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,Bind,Team Heretics,FUT Esports,2.0,0.0,0.6153846153846154,0.5365853658536586
264,2024-06-03 07:10:00,4,9,3,1,0,9,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Sunset,Team Heretics,FUT Esports,2.0,0.0,0.6153846153846154,0.5365853658536586
265,2024-06-07 03:00:00,5,3,6,7,0,-5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,Lotus,G2 Esports,Gen.G,2.0,1.75,0.5660377358490566,0.6447368421052632
265,2024-06-07 03:00:00,6,4,8,5,0,-3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,Ascent,G2 Esports,Gen.G,2.0,1.75,0.5660377358490566,0.6447368421052632
266,2024-06-07 05:25:00,8,4,8,4,1,-2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,Bind,100 Thieves,Team Heretics,2.857142857142857,3.857142857142857,0.6285714285714286,0.6296296296296297
266,2024-06-07 05:25:00,1,0,2,11,0,-12,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,Sunset,100 Thieves,Team Heretics,2.857142857142857,3.857142857142857,0.6285714285714286,0.6296296296296297
267,2024-06-08 03:00:00,0,2,10,3,0,-11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Bind,G2 Esports,Team Heretics,0.25,3.4285714285714284,0.5454545454545454,0.6428571428571429
267,2024-06-08 03:00:00,4,2,5,8,0,-7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Icebox,G2 Esports,Team Heretics,0.25,3.4285714285714284,0.5454545454545454,0.6428571428571429
267,2024-06-08 03:00:00,5,3,9,4,0,-5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Lotus,G2 Esports,Team Heretics,0.25,3.4285714285714284,0.5454545454545454,0.6428571428571429
268,2024-06-09 04:15:00,3,10,2,4,0,7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Breeze,Gen.G,Team Heretics,2.2857142857142856,7.428571428571429,0.6538461538461539,0.6610169491525424
